Title,Storyline
Nakon ljeta,"When Maja arrives on a remote island to resolve the issue of family inheritance, she doesn't expect to stay there longer than she planned."
Near Miss,"Jim marries his first interested partner but after her departure, his friends push him into dating apps where he unexpectedly falls for the second person who showed interest."
Neath's Love Story,"Neath owes a lot of money to her village. Dao has fallen in love with her and helped her pay off her debt, but Neath still does not love him back. Because Dao is a womanizer. Dao tries many ways to make her fall in love with him."
Neath's Love Story 2,"Neang Neath was accused by the villagers of being involved with the bandits after her husband went to hide. Leader Vong attempted to assault her until she died, while Dao was hiding until he was victorious."
Nie Xiaoqian,"Nie Xiaoqian was betrayed and died with hatred. She turned into a ghost after death and was imprisoned in Lanruo Temple. Ning Sheng went to Capital to take examination and stayed here, and accidentally saved Xiaoqian."
Nikdo me nemá rád,"Sára works as an assistant at the army headquarters in Prague. She is an attractive woman surrounded by young men, but without a partner. When she meets the gallant and charming Martin, she finally experiences the love of her life. When Sára wants to take their relationship to a deeper and more physical level, Martin unexpectedly cuts her off. Refusing to accept his reluctance to confide in her, Sára wants to know what is stopping him from being with her. She discovers that Martin has a secret. She promises not to tell anyone, but does so in good faith. And then he learns how society deals with those who don't fit into the right boxes."
Nikoga ne e prosto seks,"Four very different women, all unhappy in their intimate connections, meet by chance at a Tarot card reading - only to find out they are connected by karma, belonging in the past to one man, a Sultan."
Ninaivellam Neeyada,N/A
No Fury,"A once-enviable couple's perfect life unravels when a hidden betrayal is exposed, driving the betrayed wife to seek revenge, igniting a fiery battle that threatens to burn down the bridges connecting their families, forcing her to confront whether love can overcome the ashes of deceit."""
No Perfect Love,N/A
No Pressure,"After being tricked into dropping everything to save her grandmother's farm, big-city chef Oliwia falls for a handsome farmer who's hiding a secret."
No Tomorrow,"In a desperate and bloody civil war, four soldiers' political and ethical perspectives are put to the test, threatening their camaraderie. One of the soldiers discovers a glimmer of hope where he least expects it."
Noche De Bodas,"Nico and Lucia are getting married. What could go wrong? Apparently everything, because their exes are there. They will have to face their stormy past in an explosive wedding night."
Now or Never!,"On March 15, 1848, a young firebrand poet, Sándor Petöfi ignites the Hungarian Revolution with his passionate 'National Song', prompting the Austrians to dispatch a ruthless secret agent to assassinate him and suppress the uprising."
O2,"A gripping narrative of a child prodigy who eyes the impossible as a doctor to give a fresh breath of life to life. A mesmerizing tale of ambition, sacrifice and the delicate balance between professional success and personal redemption."
ON i Ona,"A developer named Kseniya stays at an AI-equipped house with Marcus, who caters to her every need. When she tries to leave, Marcus reveals he's studied her and locks her in, claiming it's for her own good."
Obscura,"When Sistine O'Keefe, a young woman at an all-girls Catholic school, discovers a locket hidden away in the school's library she seeks to reunite it with its owner only to discover that it's tied to a much darker story than she ever could have imagined."
Occupied,"As the local resistance fights the Nazi occupation of the Channel Islands, two German soldiers find themselves at odds over their affections for a local English girl."
Okamotomanta,N/A
Olivia & the Clouds,"This film explores love's complexities through a Rashomon effect. Olivia, haunted by a past love, hides it under her bed. She trades flowers with this ghost in exchange for comforting rain clouds."
Omenavarkaat,A melancholic day set in the autumn of 2021 becomes a hazy adventure when broken hearts of two millennials meet. The heroes embark on a rampant and unforgettable night out - together.
On Swift Horses,"Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a love she never thought possible."
On the Market,"A newly engaged couple's love and finances are tested, while a wacky therapist, chaos, and laughter ensue as they fight for their future."
On+Ona,"The film is based not only on the storylines of the characters, but also on the principle of continuous dialogue between the actors and the audience about what love is. Each of the five short stories of different genres brings the characters to a critical moment for making a decision: to maintain the relationship or destroy it? This choice must be made by the viewer himself."
