Title,Storyline
Legacy: Apartheid's Shadow,"Apartheid may have fallen, but its shadow still lingers. A definitive documentary on one of history's most brutal regimes, revealing how its dark legacy continues to shape the nation today. (2025 OSCARS® Longlist: Documentary Feature)"
Legend of the Thunderbird,"Legend of the Thunderbird is a documentary exploring Native American Thunderbird lore and modern sightings, tracing its origins from ancient myths to contemporary encounters."
Legends of F1,"The Legends of Formula 1 is a thrilling documentary that takes viewers on a high-octane journey through the history of one of the world's most prestigious motorsports. Featuring iconic drivers from different eras, it delves into the lives and careers of racing legends like Ayrton Senna, Michael Schumacher, Lewis Hamilton, and others who defined the sport. Through rare footage, interviews with drivers, teams, and experts, and behind-the-scenes stories, the documentary captures the drama, triumphs, and tragedies that shaped Formula 1, showcasing how these champions pushed the limits of speed and innovation to etch their names into motorsport history."
Lekker Afrika,"The motorcycle adventure series features riders on vintage Honda Africa Twin motorcycles embarking on a journey from Cape Town, South Africa, towards Cape Nord. The show aims to explore the essence of being a motorcyclist and traveler, showcasing interactions with local people and fellow riders. It emphasizes the idea that motorcycle travel intensifies experiences and challenges negative perceptions of the world."
Lenaki: Dyo foties kai dyo katares,"The forgotten case of the arson of an ancestral tower in Peloponnese, Greece, comes to light with the discovery of a manuscript. The interreligious romance between Eleni and Elmaz-aga, close to the 1821 uprising against the Ottomans, and a parental curse, haunt the history of the family and of the village alike. The folk song of Eleni leads to the awakening of a past that resembles a fairytale."
Leo Records: Strictly for Our Friends,"A man, Leo, a microphone from the BBC radio studio, and amazing jazz music broadcast to 20 million people in the USSR, who had been deprived of this genre for decades. And a record label with illegal music from the underground of Communist Russia in turmoil."
Leonard Cohen: Enigmatic Artist,"This story follows the remarkable career of comedian and artist of Leonard Cohen, from his unique themes and expressive work."
Leonard Cohen: If It Be Your Will,"A cinematic celebration of Leonard Cohen's music, life, and legacy through the eyes of his son Adam and tribute performances by musical icons."
"Les 3 éléphants, portrait d'un festival associatif",N/A
Les Jours Sauvages,"Four friends from Savoie come up with an audacious plan: 50 days of self-sufficiency in Alaska's Denali massif. Wild Days takes us on a challenging overland journey to a place where time feels endless, spirits wander, and friendships are both forged and tested by commitment. Told through the rhythm of a logbook, this quest explores the bonds of friendship, the stretching of time, and the soaring of minds in the wild."
Les Miennes,"As the youngest of five sisters, director Samira El Mouzghibati is aware she inherited a painful legacy from the past. In response to a tragic incident that was kept quiet, her sisters formed a clan-a tightly knit bond from which their mother was excluded. Thus, when they spoke of her to Samira, they always referred to her as ""your mother,"" as though she were no longer theirs. For the very first time, we hear what the mother has to say."
Les Plus Petits des Plus Grands,"On January 7, 2024, six sailors set off from Brest, the city at the edge of the world, aboard flying trimarans for the Arkea Ultim Challenge, a bold and risky round-the-world race. Among them is Anthony Marchand, with the smallest of the biggest boats. Though not as renowned as others, Marchand's team is ready to prove that even the underdogs can dream big, especially as their boat has already set a world record. In this ultimate challenge, anything can happen."
Les Survivantes,"Eight survivors recount their harrowing experiences within a widespread pedophile network, exposing the system that enabled such horrific abuse and asking how long it will persist."
Les Tribus du rock,N/A
Les Vieux,"They've lived through nearly a century of history's upheavals. Funny, moving, rebellious, they surprise us. Yet their voices are rarely heard. This film invites us to travel across France and meet them: the elderly."
Les dames blanches,"As Simeon, a young Dominican caregiver now living in Belgium, grows closer to a couple of ladies at a retirement home, events take an increasingly magic-realistic turn."
Les derniers secrets de l'humanité,One million years of Asian and Chinese prehistory through fictionalized stories.
"Les déesses de la fonte, de la Réunion",N/A
Les enfants,N/A
Les enfants du large,"Born at sea, Virginia was just five when her father, the famous Norwegian adventurer Peter Tangvald, died tragically in a shipwreck. When her elder brother, Thomas, also disappeared mysteriously at sea in 2014, Virginia decided to investigate her origins, which became the documentary Ghosts of the Sea . She explores the archives and memories of those who encountered this atypical family. What she discovers is staggering: two of Peter's wives died under suspicious and potentially criminal circumstances. More questions arise. In seeking to understand where she comes from and uncover her family's dark secrets, Virginia has made a compellingly beautiful film that challenges what she believed to be true and calls into question the idyllic image of the sailor in search of absolute freedom. At the end of her courageous journey is the hope that a toxic cycle has been broken."
